luxury_id,ymd,price
12,2022-12-09,22150000
12,2022-12-10,22150000
12,2022-12-11,22150000
12,2022-12-12,21111000
12,2022-12-13,21080000
12,2022-12-14,21080000
12,2022-12-15,21080000
12,2022-12-16,20300000
12,2022-12-17,20110000
12,2022-12-18,20110000
12,2022-12-19,20110000
12,2022-12-20,20300000
12,2022-12-21,21000000
12,2022-12-22,21000000
12,2022-12-23,21000000
12,2022-12-24,21000000
12,2022-12-25,21000000
12,2022-12-26,21000000
12,2022-12-27,21000000
12,2022-12-28,21000000
12,2022-12-29,20510000
12,2022-12-30,21000000
12,2022-12-31,21000000
12,2023-01-01,21000000
12,2023-01-02,21000000
12,2023-01-03,21000000
12,2023-01-04,21220000
12,2023-01-05,21220000
12,2023-01-06,21220000
12,2023-01-07,21220000
12,2023-01-08,21220000
12,2023-01-09,21220000
12,2023-01-10,21220000
12,2023-01-11,21220000
12,2023-01-12,21100000
12,2023-01-13,20500000
12,2023-01-14,20500000
12,2023-01-15,20400000
12,2023-01-16,20400000
12,2023-01-17,20400000
12,2023-01-18,21010000
12,2023-01-19,21010000
12,2023-01-20,21250000
12,2023-01-21,21250000
12,2023-01-22,21250000
12,2023-01-23,21250000
12,2023-01-24,21250000
12,2023-01-25,21519000
12,2023-01-26,21519000
12,2023-01-27,21519000
12,2023-01-28,21519000
12,2023-01-29,20800000
12,2023-01-30,20800000
12,2023-01-31,21000000
12,2023-02-01,21000000
12,2023-02-02,21219000
12,2023-02-03,21000000
12,2023-02-04,21000000
12,2023-02-05,21000000
12,2023-02-06,21000000
12,2023-02-07,20500000
12,2023-02-08,20990000
12,2023-02-09,20990000
12,2023-02-10,20800000
12,2023-02-11,20990000
12,2023-02-12,20990000
12,2023-02-13,20990000
12,2023-02-14,20990000
12,2023-02-15,20950000
12,2023-02-16,20950000
12,2023-02-17,20950000
12,2023-02-18,20950000
12,2023-02-19,20500000
12,2023-02-20,20700000
12,2023-02-21,20980000
12,2023-02-22,20980000
12,2023-02-23,20980000
12,2023-02-24,20980000
12,2023-02-25,20980000
12,2023-02-26,20980000
12,2023-02-27,20900000
12,2023-02-28,20870000
12,2023-03-01,20870000
12,2023-03-02,20870000
12,2023-03-03,20870000
12,2023-03-04,20870000
12,2023-03-05,20870000
12,2023-03-06,20870000
12,2023-03-07,20870000
12,2023-03-08,20870000
12,2023-03-09,20870000
12,2023-03-10,20300000
12,2023-03-11,20300000
12,2023-03-12,20300000
12,2023-03-13,20300000
12,2023-03-14,20300000
12,2023-03-15,20950000
12,2023-03-16,21300000
12,2023-03-17,23360000
12,2023-03-18,23360000
12,2023-03-19,23360000
12,2023-03-20,23360000
12,2023-03-21,23360000
12,2023-03-22,23360000
12,2023-03-23,23360000
12,2023-03-24,23360000
12,2023-03-25,23000000
12,2023-03-26,23000000
12,2023-03-27,23000000
12,2023-03-28,23000000
12,2023-03-29,23000000
12,2023-03-30,23000000
12,2023-03-31,23000000
12,2023-04-01,23000000
12,2023-04-02,23000000
12,2023-04-03,23000000
12,2023-04-04,22990000
12,2023-04-05,22990000
12,2023-04-06,22990000
12,2023-04-07,22990000
12,2023-04-08,22990000
12,2023-04-09,22990000
12,2023-04-10,22990000
12,2023-04-11,22990000
12,2023-04-12,22990000
12,2023-04-13,22990000
12,2023-04-14,22990000
12,2023-04-15,22990000
12,2023-04-16,22990000
12,2023-04-17,22990000
12,2023-04-18,22990000
12,2023-04-19,21551000
12,2023-04-20,21551000
12,2023-04-21,21551000
12,2023-04-22,21551000
12,2023-04-23,21551000
12,2023-04-24,22800000
12,2023-04-25,22000000
12,2023-04-26,22590000
12,2023-04-27,22590000
12,2023-04-28,22590000
12,2023-04-29,22590000
12,2023-04-30,22150000
12,2023-05-01,22290000
12,2023-05-02,22300000
12,2023-05-03,22300000
12,2023-05-04,22400000
12,2023-05-05,22470000
12,2023-05-06,22470000
12,2023-05-07,22800000
12,2023-05-08,22500000
12,2023-05-09,22500000
12,2023-05-10,22500000
12,2023-05-11,22500000
12,2023-05-12,22690000
12,2023-05-13,22690000
12,2023-05-14,22690000
12,2023-05-15,22650000
12,2023-05-16,22650000
12,2023-05-17,22650000
12,2023-05-18,22650000
12,2023-05-19,22650000
12,2023-05-20,22950000
12,2023-05-21,22950000
12,2023-05-22,22950000
12,2023-05-23,22950000
12,2023-05-24,22950000
12,2023-05-25,22950000
12,2023-05-26,22950000
12,2023-05-27,22950000
12,2023-05-28,22950000
12,2023-05-29,22950000
12,2023-05-30,22950000
12,2023-05-31,22950000
12,2023-06-01,22100000
12,2023-06-02,22100000
12,2023-06-03,22700000
12,2023-06-04,22700000
12,2023-06-05,22700000
12,2023-06-06,22700000
12,2023-06-07,22700000
12,2023-06-08,22400000
12,2023-06-09,22400000
12,2023-06-10,22400000
12,2023-06-11,22400000
12,2023-06-12,22400000
12,2023-06-13,22400000
12,2023-06-14,22400000
12,2023-06-15,22400000
12,2023-06-16,22400000
12,2023-06-17,22400000
12,2023-06-18,22400000
12,2023-06-19,22150000
12,2023-06-20,22300000
12,2023-06-21,22300000
12,2023-06-22,22700000
12,2023-06-23,22700000
12,2023-06-24,22800000
12,2023-06-25,22800000
12,2023-06-26,22800000
12,2023-06-27,22800000
12,2023-06-28,22800000
12,2023-06-29,22550000
12,2023-06-30,22550000
12,2023-07-01,22550000
12,2023-07-02,22000000
12,2023-07-03,22480000
12,2023-07-04,22500000
12,2023-07-05,22500000
12,2023-07-06,22500000
12,2023-07-07,22500000
12,2023-07-08,22500000
12,2023-07-09,22500000
12,2023-07-10,22500000
12,2023-07-11,22300000
12,2023-07-12,22500000
12,2023-07-13,22500000
12,2023-07-14,22500000
12,2023-07-15,22500000
12,2023-07-16,22450000
12,2023-07-17,22450000
12,2023-07-18,22450000
12,2023-07-19,22450000
12,2023-07-20,22450000
12,2023-07-21,22450000
12,2023-07-22,22450000
12,2023-07-23,22390000
12,2023-07-24,22150000
12,2023-07-25,22150000
12,2023-07-26,22150000
12,2023-07-27,22150000
12,2023-07-28,20600000
12,2023-07-29,20600000
12,2023-07-30,20600000
12,2023-07-31,20600000
12,2023-08-01,20600000
12,2023-08-02,20600000
12,2023-08-03,20600000
12,2023-08-04,20600000
12,2023-08-05,20890000
12,2023-08-06,20890000
12,2023-08-07,20890000
12,2023-08-08,20890000
12,2023-08-09,20890000
12,2023-08-10,21850000
12,2023-08-11,21850000
12,2023-08-12,21850000
12,2023-08-13,21850000
12,2023-08-14,20650000
12,2023-08-15,20650000
12,2023-08-16,22000000
12,2023-08-17,22000000
12,2023-08-18,22000000
12,2023-08-19,20800000
12,2023-08-20,20800000
12,2023-08-21,20800000
12,2023-08-22,20800000
12,2023-08-23,21990000
12,2023-08-24,21990000
12,2023-08-25,21990000
12,2023-08-26,21990000
12,2023-08-27,21990000
12,2023-08-28,21990000
12,2023-08-29,21990000
12,2023-08-30,21990000
12,2023-08-31,21000000
12,2023-09-01,21000000
12,2023-09-02,20800000
12,2023-09-03,20800000
12,2023-09-04,20800000
12,2023-09-05,20800000
12,2023-09-06,20800000
12,2023-09-07,20800000
12,2023-09-08,20800000
12,2023-09-09,20800000
12,2023-09-10,20800000
12,2023-09-11,21399000
12,2023-09-12,21190000
12,2023-09-13,21190000
13,2021-11-05,16900000
13,2021-11-06,16900000
13,2021-11-07,16900000
13,2021-11-08,17200000
13,2021-11-09,17200000
13,2021-11-10,17200000
13,2021-11-11,17200000
13,2021-11-12,17200000
13,2021-11-13,17200000
13,2021-11-14,17200000
13,2021-11-15,17200000
13,2021-11-16,17200000
13,2021-11-17,17150000
13,2021-11-18,17150000
13,2021-11-19,17150000
13,2021-11-20,17000000
13,2021-11-21,17100000
13,2021-11-22,17100000
13,2021-11-23,17100000
13,2021-11-24,17200000
13,2021-11-25,17200000
13,2021-11-26,17200000
13,2021-11-27,17200000
13,2021-11-28,17200000
13,2021-11-29,17200000
13,2021-11-30,17200000
13,2021-12-01,16900000
13,2021-12-02,16700000
13,2021-12-03,16900000
13,2021-12-04,17000000
13,2021-12-05,17000000
13,2021-12-06,16900000
13,2021-12-07,16900000
13,2021-12-08,16900000
13,2021-12-09,16900000
13,2021-12-10,16900000
13,2021-12-11,16900000
13,2021-12-12,16900000
13,2021-12-13,16900000
13,2021-12-14,16900000
13,2021-12-15,16900000
13,2021-12-16,16900000
13,2021-12-17,16900000
13,2021-12-18,16900000
13,2021-12-19,16900000
13,2021-12-20,16900000
13,2021-12-21,16900000
13,2021-12-22,16900000
13,2021-12-23,16900000
13,2021-12-24,16900000
13,2021-12-25,16900000
13,2021-12-26,16900000
13,2021-12-27,16900000
13,2021-12-28,17000000
13,2021-12-29,17000000
13,2021-12-30,17000000
13,2021-12-31,17000000
13,2022-01-01,17000000
13,2022-01-02,17000000
13,2022-01-03,17000000
13,2022-01-04,17000000
13,2022-01-05,17000000
13,2022-01-06,18250000
13,2022-01-07,18250000
13,2022-01-08,18250000
13,2022-01-09,18250000
13,2022-01-10,18250000
13,2022-01-11,18250000
13,2022-01-12,18250000
13,2022-01-13,18250000
13,2022-01-14,18250000
13,2022-01-15,18250000
13,2022-01-16,18500000
13,2022-01-17,18500000
13,2022-01-18,18500000
13,2022-01-19,19500000
13,2022-01-20,19500000
13,2022-01-21,19500000
13,2022-01-22,19500000
13,2022-01-23,19500000
13,2022-01-24,19400000
13,2022-01-25,19400000
13,2022-01-26,19400000
13,2022-01-27,19400000
13,2022-01-28,19400000
13,2022-01-29,19400000
13,2022-01-30,19400000
13,2022-01-31,19400000
13,2022-02-01,19400000
13,2022-02-02,19500000
13,2022-02-03,19500000
13,2022-02-04,19500000
13,2022-02-05,19500000
13,2022-02-06,19500000
13,2022-02-07,19500000
13,2022-02-08,19500000
13,2022-02-09,19500000
13,2022-02-10,19500000
13,2022-02-11,19550000
13,2022-02-12,19550000
13,2022-02-13,19550000
13,2022-02-14,20900000
13,2022-02-15,20900000
13,2022-02-16,20900000
13,2022-02-17,20900000
13,2022-02-18,20900000
13,2022-02-19,20900000
13,2022-02-20,20001000
13,2022-02-21,20001000
13,2022-02-22,20001000
13,2022-02-23,20001000
13,2022-02-24,20001000
13,2022-02-25,20001000
13,2022-02-26,20001000
13,2022-02-27,20001000
13,2022-02-28,20001000
13,2022-03-01,20001000
13,2022-03-02,20001000
13,2022-03-03,20001000
13,2022-03-04,19900000
13,2022-03-05,19900000
13,2022-03-06,19730000
13,2022-03-07,19730000
13,2022-03-08,19730000
13,2022-03-09,19400000
13,2022-03-10,19400000
13,2022-03-11,19400000
13,2022-03-12,19400000
13,2022-03-13,19400000
13,2022-03-14,19400000
13,2022-03-15,19400000
13,2022-03-16,19400000
13,2022-03-17,19400000
13,2022-03-18,19400000
13,2022-03-19,19400000
13,2022-03-20,19400000
13,2022-03-21,19400000
13,2022-03-22,19200000
13,2022-03-23,19200000
13,2022-03-24,19200000
13,2022-03-25,19200000
13,2022-03-26,18810000
13,2022-03-27,18810000
13,2022-03-28,18810000
13,2022-03-29,18810000
13,2022-03-30,18810000
13,2022-03-31,19190000
13,2022-04-01,19190000
13,2022-04-02,19190000
13,2022-04-03,19190000
13,2022-04-04,19190000
13,2022-04-05,19190000
13,2022-04-06,19190000
13,2022-04-07,19200000
13,2022-04-08,19200000
13,2022-04-09,19200000
13,2022-04-10,19200000
13,2022-04-11,19200000
13,2022-04-12,19300000
13,2022-04-13,19300000
13,2022-04-14,19300000
13,2022-04-15,19300000
13,2022-04-16,19200000
13,2022-04-17,19200000
13,2022-04-18,19200000
13,2022-04-19,19200000
13,2022-04-20,19200000
13,2022-04-21,19200000
13,2022-04-22,19149000
13,2022-04-23,19200000
13,2022-04-24,19200000
13,2022-04-25,19200000
13,2022-04-26,19000000
13,2022-04-27,19000000
13,2022-04-28,19000000
13,2022-04-29,18001000
13,2022-04-30,18001000
13,2022-05-01,18490000
13,2022-05-02,18490000
13,2022-05-03,18490000
13,2022-05-04,18300000
13,2022-05-05,18300000
13,2022-05-06,18300000
13,2022-05-07,18300000
13,2022-05-08,18000000
13,2022-05-09,18099000
13,2022-05-10,18099000
13,2022-05-11,18189000
13,2022-05-12,18189000
13,2022-05-13,18189000
13,2022-05-14,18100000
13,2022-05-15,18100000
13,2022-05-16,18100000
13,2022-05-17,18190000
13,2022-05-18,18180000
13,2022-05-19,18180000
13,2022-05-20,18150000
13,2022-05-21,18150000
13,2022-05-22,18250000
13,2022-05-23,18180000
13,2022-05-24,18180000
13,2022-05-25,18100000
13,2022-05-26,18100000
13,2022-05-27,18100000
13,2022-05-28,18300000
13,2022-05-29,18300000
13,2022-05-30,18300000
13,2022-05-31,18300000
13,2022-06-01,18300000
13,2022-06-02,17700000
13,2022-06-03,18200000
13,2022-06-04,18200000
13,2022-06-05,18200000
13,2022-06-06,18200000
13,2022-06-07,18200000
13,2022-06-08,18000000
13,2022-06-09,18080000
13,2022-06-10,18080000
13,2022-06-11,18080000
13,2022-06-12,18170000
13,2022-06-13,18170000
13,2022-06-14,18000000
13,2022-06-15,18000000
13,2022-06-16,18120000
13,2022-06-17,18120000
13,2022-06-18,18100000
13,2022-06-19,18100000
13,2022-06-20,18050000
13,2022-06-21,18050000
13,2022-06-22,18000000
13,2022-06-23,17950000
13,2022-06-24,17950000
13,2022-06-25,17700000
13,2022-06-26,17700000
13,2022-06-27,17700000
13,2022-06-28,17700000
13,2022-06-29,17800000
13,2022-06-30,17898000
13,2022-07-01,17880000
13,2022-07-02,17790000
13,2022-07-03,17790000
13,2022-07-04,17700000
13,2022-07-05,17700000
13,2022-07-06,17700000
13,2022-07-07,17930000
13,2022-07-08,17930000
13,2022-07-09,17930000
13,2022-07-10,17700000
13,2022-07-11,17700000
13,2022-07-12,17700000
13,2022-07-13,17700000
13,2022-07-14,17700000
13,2022-07-15,17700000
13,2022-07-16,17700000
13,2022-07-17,17580000
13,2022-07-18,17590000
13,2022-07-19,17499000
13,2022-07-20,17499000
13,2022-07-21,17499000
13,2022-07-22,17450000
13,2022-07-23,17450000
13,2022-07-24,17440000
13,2022-07-25,17440000
13,2022-07-26,17100000
13,2022-07-27,17100000
13,2022-07-28,17100000
13,2022-07-29,17100000
13,2022-07-30,17350000
13,2022-07-31,17350000
13,2022-08-01,17670000
13,2022-08-02,17500000
13,2022-08-03,17357000
13,2022-08-04,17040000
13,2022-08-05,17600000
13,2022-08-06,17600000
13,2022-08-07,17600000
13,2022-08-08,17600000
13,2022-08-09,18299000
13,2022-08-10,17650000
13,2022-08-11,17650000
13,2022-08-12,17650000
13,2022-08-13,17500000
13,2022-08-14,17500000
13,2022-08-15,17500000
13,2022-08-16,17500000
13,2022-08-17,17500000
13,2022-08-18,17800000
13,2022-08-19,17800000
13,2022-08-20,18090000
13,2022-08-21,17690000
13,2022-08-22,17343000
13,2022-08-23,17343000
13,2022-08-24,17420000
13,2022-08-25,17420000
13,2022-08-26,17700000
13,2022-08-27,17790000
13,2022-08-28,17251000
13,2022-08-29,17251000
13,2022-08-30,17810000
13,2022-08-31,17500000
13,2022-09-01,17830000
13,2022-09-02,17850000
13,2022-09-03,17850000
13,2022-09-04,17900000
13,2022-09-05,17710000
13,2022-09-06,17710000
13,2022-09-07,17710000
13,2022-09-08,17710000
13,2022-09-09,17550000
13,2022-09-10,17550000
13,2022-09-11,17550000
13,2022-09-12,17700000
13,2022-09-13,17700000
13,2022-09-14,17840000
13,2022-09-15,17700000
13,2022-09-16,17900000
13,2022-09-17,17620000
13,2022-09-18,17620000
13,2022-09-19,17889000
13,2022-09-20,17889000
13,2022-09-21,17500000
13,2022-09-22,17600000
13,2022-09-23,17880000
13,2022-09-24,17880000
13,2022-09-25,17880000
13,2022-09-26,17900000
13,2022-09-27,17650000
13,2022-09-28,18270000
13,2022-09-29,18270000
13,2022-09-30,18270000
13,2022-10-01,17900000
13,2022-10-02,17900000
13,2022-10-03,17900000
13,2022-10-04,17900000
13,2022-10-05,17900000
13,2022-10-06,17900000
13,2022-10-07,17900000
13,2022-10-08,17900000
13,2022-10-09,17900000
13,2022-10-10,17900000
13,2022-10-11,17999000
13,2022-10-12,17701000
13,2022-10-13,17701000
13,2022-10-14,17850000
13,2022-10-15,17850000
13,2022-10-16,18000000
13,2022-10-17,18000000
13,2022-10-18,18050000
13,2022-10-19,18050000
13,2022-10-20,18050000
13,2022-10-21,18050000
13,2022-10-22,18100000
13,2022-10-23,17101000
13,2022-10-24,17101000
13,2022-10-25,17113000
13,2022-10-26,17500000
13,2022-10-27,17500000
13,2022-10-28,17500000
13,2022-10-29,17500000
13,2022-10-30,17500000
13,2022-10-31,17390000
13,2022-11-01,16900000
13,2022-11-02,17190000
13,2022-11-03,17450000
13,2022-11-04,17580000
13,2022-11-05,17580000
13,2022-11-06,17580000
13,2022-11-07,17690000
13,2022-11-08,17690000
13,2022-11-09,17700000
13,2022-11-10,17700000
13,2022-11-11,17700000
13,2022-11-12,17690000
13,2022-11-13,17690000
13,2022-11-14,17690000
13,2022-11-15,17690000
13,2022-11-16,17690000
13,2022-11-17,17670000
13,2022-11-18,17600000
13,2022-11-19,17780000
13,2022-11-20,17880000
13,2022-11-21,17880000
13,2022-11-22,17880000
13,2022-11-23,17450000
13,2022-11-24,17200000
13,2022-11-25,17200000
13,2022-11-26,17490000
13,2022-11-27,17490000
13,2022-11-28,17490000
13,2022-11-29,17490000
13,2022-11-30,17490000
13,2022-12-01,17100000
13,2022-12-02,17100000
13,2022-12-03,17100000
13,2022-12-04,17050000
13,2022-12-05,17040000
13,2022-12-06,17040000
13,2022-12-07,16940000
13,2022-12-08,16940000
13,2022-12-09,16940000
13,2022-12-10,16800000
13,2022-12-11,16800000
13,2022-12-12,16800000
13,2022-12-13,16890000
13,2022-12-14,16890000
13,2022-12-15,16000000
13,2022-12-16,16000000
13,2022-12-17,16000000
13,2022-12-18,16000000
13,2022-12-19,16390000
13,2022-12-20,16400000
13,2022-12-21,16290000
13,2022-12-22,17600000
13,2022-12-23,16500000
13,2022-12-24,16500000
13,2022-12-25,16500000
13,2022-12-26,16300000
13,2022-12-27,16300000
13,2022-12-28,16300000
13,2022-12-29,16300000
13,2022-12-30,16490000
13,2022-12-31,16500000
13,2023-01-01,16500000
13,2023-01-02,16500000
13,2023-01-03,16300000
13,2023-01-04,16300000
13,2023-01-05,16300000
13,2023-01-06,16300000
13,2023-01-07,16300000
13,2023-01-08,16300000
13,2023-01-09,16300000
13,2023-01-10,16300000
13,2023-01-11,16000000
13,2023-01-12,16000000
13,2023-01-13,16000000
13,2023-01-14,15990000
13,2023-01-15,15990000
13,2023-01-16,16000000
13,2023-01-17,16145000
13,2023-01-18,16145000
13,2023-01-19,16180000
13,2023-01-20,16249000
13,2023-01-21,16249000
13,2023-01-22,16249000
13,2023-01-23,16249000
13,2023-01-24,16249000
13,2023-01-25,15990000
13,2023-01-26,16240000
13,2023-01-27,16240000
13,2023-01-28,16150000
13,2023-01-29,16250000
13,2023-01-30,16300000
13,2023-01-31,16300000
13,2023-02-01,16200000
13,2023-02-02,16200000
13,2023-02-03,16200000
13,2023-02-04,16200000
13,2023-02-05,16200000
13,2023-02-06,15520000
13,2023-02-07,15520000
13,2023-02-08,15520000
13,2023-02-09,15800000
13,2023-02-10,15800000
13,2023-02-11,15800000
13,2023-02-12,15800000
13,2023-02-13,15800000
13,2023-02-14,16300000
13,2023-02-15,16300000
13,2023-02-16,16300000
13,2023-02-17,16700000
13,2023-02-18,16700000
13,2023-02-19,16700000
13,2023-02-20,16150000
13,2023-02-21,16950000
13,2023-02-22,16950000
13,2023-02-23,16000000
13,2023-02-24,16000000
13,2023-02-25,16000000
13,2023-02-26,16000000
13,2023-02-27,16990000
13,2023-02-28,16990000
13,2023-03-01,16990000
13,2023-03-02,16990000
13,2023-03-03,16990000
13,2023-03-04,16990000
13,2023-03-05,17200000
13,2023-03-06,17200000
13,2023-03-07,17200000
13,2023-03-08,17200000
13,2023-03-09,17200000
13,2023-03-10,17700000
13,2023-03-11,17700000
13,2023-03-12,17700000
13,2023-03-13,17700000
13,2023-03-14,17700000
13,2023-03-15,17700000
13,2023-03-16,17700000
13,2023-03-17,17700000
13,2023-03-18,17700000
13,2023-03-19,17700000
13,2023-03-20,17900000
13,2023-03-21,17900000
13,2023-03-22,17900000
13,2023-03-23,17900000
13,2023-03-24,17900000
13,2023-03-25,17950000
13,2023-03-26,17950000
13,2023-03-27,17950000
13,2023-03-28,17960000
13,2023-03-29,17960000
13,2023-03-30,16750000
13,2023-03-31,16750000
13,2023-04-01,18300000
13,2023-04-02,18300000
13,2023-04-03,18500000
13,2023-04-04,18500000
13,2023-04-05,18500000
13,2023-04-06,18500000
13,2023-04-07,18500000
13,2023-04-08,18500000
13,2023-04-09,18500000
13,2023-04-10,18090000
13,2023-04-11,18090000
13,2023-04-12,18090000
13,2023-04-13,18090000
13,2023-04-14,18000000
13,2023-04-15,16999000
13,2023-04-16,16999000
13,2023-04-17,16999000
13,2023-04-18,16999000
13,2023-04-19,17300000
13,2023-04-20,17300000
13,2023-04-21,17300000
13,2023-04-22,17300000
13,2023-04-23,17300000
13,2023-04-24,17300000
13,2023-04-25,17790000
13,2023-04-26,17790000
13,2023-04-27,17790000
13,2023-04-28,17980000
13,2023-04-29,17980000
13,2023-04-30,17980000
13,2023-05-01,17840000
13,2023-05-02,17840000
13,2023-05-03,17840000
13,2023-05-04,17850000
13,2023-05-05,17850000
13,2023-05-06,17850000
13,2023-05-07,17850000
13,2023-05-08,17850000
13,2023-05-09,17650000
13,2023-05-10,17640000
13,2023-05-11,17510000
13,2023-05-12,17510000
13,2023-05-13,17700000
13,2023-05-14,17250000
13,2023-05-15,17250000
13,2023-05-16,17250000
13,2023-05-17,17400000
13,2023-05-18,17650000
13,2023-05-19,17650000
13,2023-05-20,17650000
13,2023-05-21,17740000
13,2023-05-22,17800000
13,2023-05-23,17800000
13,2023-05-24,17990000
13,2023-05-25,17990000
13,2023-05-26,17990000
13,2023-05-27,17990000
13,2023-05-28,17990000
13,2023-05-29,17610000
13,2023-05-30,17950000
13,2023-05-31,17950000
13,2023-06-01,17950000
13,2023-06-02,17950000
13,2023-06-03,17950000
13,2023-06-04,17950000
13,2023-06-05,17650000
13,2023-06-06,17650000
13,2023-06-07,17650000
13,2023-06-08,17650000
13,2023-06-09,17650000
13,2023-06-10,17650000
13,2023-06-11,17700000
13,2023-06-12,17700000
13,2023-06-13,17700000
13,2023-06-14,18250000
13,2023-06-15,18250000
13,2023-06-16,18250000
13,2023-06-17,18195000
13,2023-06-18,18195000
13,2023-06-19,18270000
13,2023-06-20,18270000
13,2023-06-21,18270000
13,2023-06-22,18270000
13,2023-06-23,18270000
13,2023-06-24,17580000
13,2023-06-25,17990000
13,2023-06-26,17990000
13,2023-06-27,17990000
13,2023-06-28,17650000
13,2023-06-29,17650000
13,2023-06-30,17000000
13,2023-07-01,17950000
13,2023-07-02,17950000
13,2023-07-03,17500000
13,2023-07-04,17640000
13,2023-07-05,17990000
13,2023-07-06,18050000
13,2023-07-07,18300000
13,2023-07-08,18300000
13,2023-07-09,18300000
13,2023-07-10,18200000
13,2023-07-11,18200000
13,2023-07-12,18200000
13,2023-07-13,18200000
13,2023-07-14,17500000
13,2023-07-15,17500000
13,2023-07-16,17500000
13,2023-07-17,17500000
13,2023-07-18,17500000
13,2023-07-19,18000000
13,2023-07-20,18000000
13,2023-07-21,17950000
13,2023-07-22,17950000
13,2023-07-23,17950000
13,2023-07-24,17950000
13,2023-07-25,17550000
13,2023-07-26,17350000
13,2023-07-27,17800000
13,2023-07-28,17100000
13,2023-07-29,17100000
13,2023-07-30,17100000
13,2023-07-31,17100000
13,2023-08-01,17100000
13,2023-08-02,17100000
13,2023-08-03,17550000
13,2023-08-04,17000000
13,2023-08-05,17000000
13,2023-08-06,16954000
13,2023-08-07,16954000
13,2023-08-08,16954000
13,2023-08-09,16954000
13,2023-08-10,16954000
13,2023-08-11,17400000
13,2023-08-12,17400000
13,2023-08-13,17400000
13,2023-08-14,17400000
13,2023-08-15,17400000
13,2023-08-16,17400000
13,2023-08-17,17300000
13,2023-08-18,17300000
13,2023-08-19,17300000
13,2023-08-20,17300000
13,2023-08-21,16700000
13,2023-08-22,16700000
13,2023-08-23,17100000
13,2023-08-24,17100000
13,2023-08-25,17100000
13,2023-08-26,17100000
13,2023-08-27,16990000
13,2023-08-28,16990000
13,2023-08-29,16500000
13,2023-08-30,16500000
13,2023-08-31,16500000
13,2023-09-01,16500000
13,2023-09-02,16500000
13,2023-09-03,16500000
13,2023-09-04,16990000
13,2023-09-05,16700000
13,2023-09-06,16700000
13,2023-09-07,16700000
13,2023-09-08,16990000
13,2023-09-09,16890000
13,2023-09-10,16890000
13,2023-09-11,17000000
13,2023-09-12,17300000
13,2023-09-13,17300000
14,2022-05-02,12000000
14,2022-05-03,12000000
14,2022-05-04,12000000
14,2022-05-05,12000000
14,2022-05-06,12000000
14,2022-05-07,12000000
14,2022-05-08,12000000
14,2022-05-09,12000000
14,2022-05-10,12000000
14,2022-05-11,12000000
14,2022-05-12,12000000
14,2022-05-13,12000000
14,2022-05-14,12000000
14,2022-05-15,12000000
14,2022-05-16,12000000
14,2022-05-17,12000000
14,2022-05-18,12000000
14,2022-05-19,12000000
14,2022-05-20,12000000
14,2022-05-21,12000000
14,2022-05-22,12000000
14,2022-05-23,12000000
14,2022-05-24,12000000
14,2022-05-25,12000000
14,2022-05-26,12000000
14,2022-05-27,12900000
14,2022-05-28,12900000
14,2022-05-29,12900000
14,2022-05-30,13000000
14,2022-05-31,13000000
14,2022-06-01,13000000
14,2022-06-02,13000000
14,2022-06-03,13000000
14,2022-06-04,13000000
14,2022-06-05,12800000
14,2022-06-06,12800000
14,2022-06-07,12800000
14,2022-06-08,12900000
14,2022-06-09,12900000
14,2022-06-10,12900000
14,2022-06-11,12900000
14,2022-06-12,12900000
14,2022-06-13,12800000
14,2022-06-14,12800000
14,2022-06-15,12900000
14,2022-06-16,12900000
14,2022-06-17,12900000
14,2022-06-18,12900000
14,2022-06-19,12900000
14,2022-06-20,12900000
14,2022-06-21,12900000
14,2022-06-22,12900000
14,2022-06-23,12900000
14,2022-06-24,12900000
14,2022-06-25,12900000
14,2022-06-26,12900000
14,2022-06-27,12900000
14,2022-06-28,12900000
14,2022-06-29,12850000
14,2022-06-30,12850000
14,2022-07-01,12600000
14,2022-07-02,12600000
14,2022-07-03,12600000
14,2022-07-04,12600000
14,2022-07-05,12600000
14,2022-07-06,12600000
14,2022-07-07,12600000
14,2022-07-08,12850000
14,2022-07-09,12850000
14,2022-07-10,12850000
14,2022-07-11,12850000
14,2022-07-12,12850000
14,2022-07-13,12850000
14,2022-07-14,12850000
14,2022-07-15,12850000
14,2022-07-16,12850000
14,2022-07-17,12850000
14,2022-07-18,12850000
14,2022-07-19,12850000
14,2022-07-20,12850000
14,2022-07-21,12850000
14,2022-07-22,12850000
14,2022-07-23,12850000
14,2022-07-24,12850000
14,2022-07-25,12850000
14,2022-07-26,12850000
14,2022-07-27,12850000
14,2022-07-28,12850000
14,2022-07-29,12850000
14,2022-07-30,12550000
14,2022-07-31,12550000
14,2022-08-01,12550000
14,2022-08-02,12550000
14,2022-08-03,12550000
14,2022-08-04,12550000
14,2022-08-05,12550000
14,2022-08-06,12550000
14,2022-08-07,12300000
14,2022-08-08,12300000
14,2022-08-09,12300000
14,2022-08-10,12300000
14,2022-08-11,12300000
14,2022-08-12,12300000
14,2022-08-13,12300000
14,2022-08-14,12300000
14,2022-08-15,12600000
14,2022-08-16,12600000
14,2022-08-17,12600000
14,2022-08-18,12600000
14,2022-08-19,12600000
14,2022-08-20,12800000
14,2022-08-21,12800000
14,2022-08-22,12800000
14,2022-08-23,12800000
14,2022-08-24,12800000
14,2022-08-25,12600000
14,2022-08-26,12600000
14,2022-08-27,12600000
14,2022-08-28,12600000
