music_id,ymd,price_high,price_low,price_close,pct_price_change,cnt_units_traded
22,2022-04-06,20500,20400,20400,0.5,3
22,2022-04-07,20500,20400,20400,0.0,0
22,2022-04-08,20500,20400,20400,0.0,0
22,2022-04-09,20400,20300,20300,-0.5,3
22,2022-04-10,20200,20200,20200,-0.5,1
22,2022-04-11,20200,20200,20200,0.0,0
22,2022-04-12,20100,19900,19900,-1.5,5
22,2022-04-13,21800,20000,21800,9.5,2
22,2022-04-14,21800,20000,21800,0.0,0
22,2022-04-15,21800,20000,21800,0.0,0
22,2022-04-16,21800,20000,21800,0.0,0
22,2022-04-17,22000,21800,22000,0.9,10
22,2022-04-18,20200,20200,20200,-8.2,1
22,2022-04-19,20200,20200,20200,0.0,1
22,2022-04-20,20100,19700,19700,-2.5,9
22,2022-04-21,19700,19700,19700,0.0,4
22,2022-04-22,19700,19700,19700,0.0,1
22,2022-04-23,19700,19700,19700,0.0,0
22,2022-04-24,19800,19800,19800,0.5,1
22,2022-04-25,20000,20000,20000,1.0,1
22,2022-04-26,21400,21200,21400,7.0,7
22,2022-04-27,21500,21400,21500,0.5,2
22,2022-04-28,19200,16300,16300,-24.2,6
22,2022-04-29,19100,19100,19100,17.2,2
22,2022-04-30,16600,16600,16600,-13.1,1
22,2022-05-01,16600,16600,16600,0.0,0
22,2022-05-02,16600,16600,16600,0.0,0
22,2022-05-03,16600,16600,16600,0.0,0
22,2022-05-04,16600,16600,16600,0.0,0
22,2022-05-05,16600,16600,16600,0.0,0
22,2022-05-06,16600,16600,16600,0.0,0
22,2022-05-07,17000,16900,16900,1.8,3
22,2022-05-08,17000,16900,16900,0.0,0
22,2022-05-09,16900,16900,16900,0.0,1
22,2022-05-10,16900,16900,16900,0.0,0
22,2022-05-11,16700,16700,16700,-1.2,1
22,2022-05-12,16700,16700,16700,0.0,0
22,2022-05-13,16700,16700,16700,0.0,0
22,2022-05-14,16700,16700,16700,0.0,0
22,2022-05-15,16700,16700,16700,0.0,0
22,2022-05-16,16700,16700,16700,0.0,1
22,2022-05-17,19100,18700,19100,14.4,5
22,2022-05-18,19100,18700,19100,0.0,0
22,2022-05-19,19000,19000,19000,-0.5,1
22,2022-05-20,19000,19000,19000,0.0,0
22,2022-05-21,19000,19000,19000,0.0,0
22,2022-05-22,19000,19000,19000,0.0,0
22,2022-05-23,17000,17000,17000,-10.5,1
22,2022-05-24,17000,17000,17000,0.0,0
22,2022-05-25,17000,17000,17000,0.0,0
22,2022-05-26,17000,17000,17000,0.0,0
22,2022-05-27,17000,17000,17000,0.0,0
22,2022-05-28,17000,17000,17000,0.0,0
22,2022-05-29,17000,17000,17000,0.0,0
22,2022-05-30,17800,17100,17100,0.6,3
22,2022-05-31,17800,17100,17100,0.0,0
22,2022-06-01,17800,17100,17100,0.0,0
22,2022-06-02,18700,18700,18700,9.4,2
22,2022-06-03,18700,18700,18700,0.0,1
22,2022-06-04,18700,18700,18700,0.0,1
22,2022-06-05,18900,18100,18900,1.1,5
22,2022-06-06,18100,18100,18100,-4.2,1
22,2022-06-07,18100,18100,18100,0.0,0
22,2022-06-08,18900,18000,18900,4.4,3
22,2022-06-09,19200,17300,17300,-8.5,3
22,2022-06-10,19200,17300,17300,0.0,0
22,2022-06-11,19200,17300,17300,0.0,0
22,2022-06-12,17300,17200,17200,-0.6,2
22,2022-06-13,17300,17200,17200,0.0,0
22,2022-06-14,17300,17200,17200,0.0,0
22,2022-06-15,17300,17100,17100,-0.6,3
22,2022-06-16,17300,17100,17100,0.0,0
22,2022-06-17,17300,17100,17100,0.0,0
22,2022-06-18,17300,17100,17100,0.0,0
22,2022-06-19,17300,17100,17100,0.0,0
22,2022-06-20,17100,16800,16800,-1.8,6
22,2022-06-21,17100,16800,16800,0.0,0
22,2022-06-22,17100,16800,16800,0.0,0
22,2022-06-23,17100,16800,16800,0.0,0
22,2022-06-24,17100,16800,16800,0.0,0
22,2022-06-25,17100,16800,16800,0.0,0
22,2022-06-26,16900,16800,16800,0.0,2
22,2022-06-27,16900,16800,16800,0.0,0
22,2022-06-28,16800,16800,16800,0.0,1
22,2022-06-29,16800,16800,16800,0.0,0
22,2022-06-30,16800,16800,16800,0.0,0
22,2022-07-01,18700,18700,18700,11.3,1
22,2022-07-02,18700,18700,18700,0.0,1
22,2022-07-03,18700,18700,18700,0.0,0
22,2022-07-04,18800,18800,18800,0.5,1
22,2022-07-05,18800,18800,18800,0.0,0
22,2022-07-06,18900,18900,18900,0.5,1
22,2022-07-07,18900,18900,18900,0.0,0
22,2022-07-08,19000,18900,19000,0.5,5
22,2022-07-09,21800,19000,21800,14.7,10
22,2022-07-10,21800,19000,21800,0.0,0
22,2022-07-11,23500,18500,23500,7.8,12
22,2022-07-12,23000,23000,23000,-2.1,1
22,2022-07-13,23000,23000,23000,0.0,2
22,2022-07-14,27800,23000,27800,20.9,28
22,2022-07-15,26900,23600,23600,-15.1,2
22,2022-07-16,35000,25900,34900,47.9,54
22,2022-07-17,34800,27200,34200,-2.0,6
22,2022-07-18,34600,24700,24700,-27.8,22
22,2022-07-19,31500,26100,31500,27.5,16
22,2022-07-20,31500,26100,31500,0.0,0
22,2022-07-21,31200,28300,28300,-10.2,2
22,2022-07-22,28000,28000,28000,-1.1,1
22,2022-07-23,30400,29800,29800,6.4,3
22,2022-07-24,30400,29800,29800,0.0,0
22,2022-07-25,30400,29800,29800,0.0,0
22,2022-07-26,30400,29800,29800,0.0,0
22,2022-07-27,30400,29800,29800,0.0,0
22,2022-07-28,30400,29800,29800,0.0,0
22,2022-07-29,30400,29800,29800,0.0,0
22,2022-07-30,30400,29800,29800,0.0,0
22,2022-07-31,25700,25700,25700,-13.8,1
22,2022-08-01,23300,20200,20200,-21.4,3
22,2022-08-02,29000,26300,29000,43.6,11
22,2022-08-03,29000,26300,29000,0.0,0
22,2022-08-04,29000,26300,29000,0.0,0
22,2022-08-05,29000,25600,25600,-11.7,6
22,2022-08-06,25500,25500,25500,-0.4,1
22,2022-08-07,25500,25500,25500,0.0,0
22,2022-08-08,24600,24500,24500,-3.9,3
22,2022-08-09,24400,24300,24300,-0.8,3
22,2022-08-10,24400,24300,24300,0.0,0
22,2022-08-11,24400,24000,24000,-1.2,3
22,2022-08-12,26100,24000,24000,0.0,4
22,2022-08-13,26100,24000,24000,0.0,0
22,2022-08-14,26100,24000,24000,0.0,0
22,2022-08-15,23800,23800,23800,-0.8,2
22,2022-08-16,23800,23800,23800,0.0,0
22,2022-08-17,23800,23700,23700,-0.4,2
22,2022-08-18,23800,23800,23800,0.4,1
22,2022-08-19,23800,23800,23800,0.0,0
22,2022-08-20,23800,23800,23800,0.0,0
22,2022-08-21,23800,23800,23800,0.0,0
22,2022-08-22,22100,22100,22100,-7.1,2
22,2022-08-23,22400,22400,22400,1.4,1
22,2022-08-24,22400,22400,22400,0.0,0
22,2022-08-25,22400,22400,22400,0.0,0
22,2022-08-26,24300,23900,24300,8.5,7
22,2022-08-27,24300,23900,24300,0.0,0
22,2022-08-28,24300,23900,24300,0.0,0
22,2022-08-29,23300,23300,23300,-4.1,7
22,2022-08-30,23300,23300,23300,0.0,0
22,2022-08-31,23300,23300,23300,0.0,0
22,2022-09-01,23700,23300,23300,0.0,3
22,2022-09-02,23700,23700,23700,1.7,3
22,2022-09-03,23700,23700,23700,0.0,0
22,2022-09-04,23700,23700,23700,0.0,0
22,2022-09-05,23700,23700,23700,0.0,0
22,2022-09-06,23700,23700,23700,0.0,0
22,2022-09-07,23700,23700,23700,0.0,0
22,2022-09-08,23700,23700,23700,0.0,0
22,2022-09-09,23700,23700,23700,0.0,0
22,2022-09-10,23300,23200,23200,-2.1,2
22,2022-09-11,23300,23200,23200,0.0,0
22,2022-09-12,23300,23200,23200,0.0,0
22,2022-09-13,23300,23200,23200,0.0,0
22,2022-09-14,23300,23200,23200,0.0,0
22,2022-09-15,23300,23200,23200,0.0,0
22,2022-09-16,23600,23500,23600,1.7,2
22,2022-09-17,22800,22800,22800,-3.4,1
22,2022-09-18,22800,22800,22800,0.0,0
22,2022-09-19,23000,22800,23000,0.9,4
22,2022-09-20,23000,22800,23000,0.0,0
22,2022-09-21,23000,22800,23000,0.0,0
22,2022-09-22,23000,22800,23000,0.0,0
22,2022-09-23,23000,22800,23000,0.0,0
22,2022-09-24,23000,22800,23000,0.0,0
22,2022-09-25,23000,22800,23000,0.0,0
22,2022-09-26,23000,22800,23000,0.0,0
22,2022-09-27,23000,22800,23000,0.0,0
22,2022-09-28,23000,22800,23000,0.0,0
22,2022-09-29,23000,22800,23000,0.0,0
22,2022-09-30,23000,22800,23000,0.0,0
22,2022-10-01,23000,22800,23000,0.0,0
22,2022-10-02,23000,22800,23000,0.0,0
22,2022-10-03,23000,22800,23000,0.0,0
22,2022-10-04,23900,23000,23900,3.9,2
22,2022-10-05,23900,23000,23900,0.0,0
22,2022-10-06,23900,23000,23900,0.0,0
22,2022-10-07,23900,23000,23900,0.0,0
22,2022-10-08,23900,23000,23900,0.0,0
22,2022-10-09,23900,23000,23900,0.0,0
22,2022-10-10,23900,23900,23900,0.0,1
22,2022-10-11,23900,23900,23900,0.0,0
22,2022-10-12,24300,24000,24300,1.7,2
22,2022-10-13,24300,24000,24300,0.0,0
22,2022-10-14,24300,24000,24300,0.0,0
22,2022-10-15,24300,24000,24300,0.0,0
22,2022-10-16,24300,24000,24300,0.0,0
22,2022-10-17,26000,25500,26000,7.0,2
22,2022-10-18,26500,24700,24700,-5.0,3
22,2022-10-19,26500,24700,24700,0.0,0
22,2022-10-20,26500,24700,24700,0.0,0
22,2022-10-21,26500,24700,24700,0.0,0
22,2022-10-22,26500,24700,24700,0.0,0
22,2022-10-23,26500,24700,24700,0.0,0
22,2022-10-24,26500,24700,24700,0.0,0
22,2022-10-25,26500,24700,24700,0.0,0
22,2022-10-26,24400,23300,23300,-5.7,3
22,2022-10-27,24400,23300,23300,0.0,0
22,2022-10-28,24400,23300,23300,0.0,0
22,2022-10-29,24400,23300,23300,0.0,0
22,2022-10-30,23300,23200,23200,-0.4,4
22,2022-10-31,23300,23200,23200,0.0,0
22,2022-11-01,23300,23200,23200,0.0,0
22,2022-11-02,23300,23300,23300,0.4,1
22,2022-11-03,23300,23300,23300,0.0,0
22,2022-11-04,23300,23300,23300,0.0,0
22,2022-11-05,23300,23300,23300,0.0,0
22,2022-11-06,27200,27200,27200,16.7,1
22,2022-11-07,27200,27200,27200,0.0,0
22,2022-11-08,27000,23400,23400,-14.0,2
22,2022-11-09,27000,23400,23400,0.0,0
22,2022-11-10,23500,23500,23500,0.4,2
22,2022-11-11,23500,23500,23500,0.0,0
22,2022-11-12,23500,23500,23500,0.0,0
22,2022-11-13,23800,23700,23700,0.9,2
22,2022-11-14,23800,23700,23700,0.0,0
22,2022-11-15,23800,23700,23700,0.0,0
22,2022-11-16,23800,23700,23700,0.0,0
22,2022-11-17,23600,23400,23400,-1.3,2
22,2022-11-18,23600,23400,23400,0.0,0
22,2022-11-19,23600,23400,23400,0.0,0
22,2022-11-20,23600,23400,23600,0.9,2
22,2022-11-21,23600,23400,23600,0.0,0
22,2022-11-22,23600,23400,23600,0.0,0
22,2022-11-23,23600,23400,23600,0.0,0
22,2022-11-24,23300,23300,23300,-1.3,3
22,2022-11-25,23300,23300,23300,0.0,0
22,2022-11-26,23300,23300,23300,0.0,0
22,2022-11-27,23400,23400,23400,0.4,1
22,2022-11-28,23400,23400,23400,0.0,0
22,2022-11-29,23400,23400,23400,0.0,0
22,2022-11-30,23400,23400,23400,0.0,0
22,2022-12-01,25100,25000,25100,7.3,3
22,2022-12-02,25100,23500,25100,0.0,2
22,2022-12-03,25100,23500,25100,0.0,0
22,2022-12-04,25100,25100,25100,0.0,4
22,2022-12-05,25100,25100,25100,0.0,0
22,2022-12-06,25100,25100,25100,0.0,0
22,2022-12-07,25100,25100,25100,0.0,0
22,2022-12-08,25100,25100,25100,0.0,0
22,2022-12-09,25100,25100,25100,0.0,0
22,2022-12-10,25200,23300,24200,-3.6,17
22,2022-12-11,25200,23300,24200,0.0,0
22,2022-12-12,25200,23300,24200,0.0,0
22,2022-12-13,25200,23300,24200,0.0,0
22,2022-12-14,25200,23300,24200,0.0,0
22,2022-12-15,24400,24400,24400,0.8,1
22,2022-12-16,24500,24500,24500,0.4,1
22,2022-12-17,24500,24500,24500,0.0,0
22,2022-12-18,24500,24500,24500,0.0,0
22,2022-12-19,25200,25200,25200,2.9,1
22,2022-12-20,25300,25200,25300,0.4,5
22,2022-12-21,25300,25200,25300,0.0,0
22,2022-12-22,24400,24400,24400,-3.6,1
22,2022-12-23,24400,24400,24400,0.0,0
22,2022-12-24,24400,24400,24400,0.0,0
22,2022-12-25,24400,24400,24400,0.0,0
22,2022-12-26,24400,24400,24400,0.0,0
22,2022-12-27,24400,24400,24400,0.0,0
22,2022-12-28,24400,24400,24400,0.0,0
22,2022-12-29,24400,24400,24400,0.0,0
22,2022-12-30,28800,26000,28800,18.0,5
22,2022-12-31,28800,26000,28800,0.0,0
22,2023-01-01,28800,26000,28800,0.0,0
22,2023-01-02,29700,25200,25200,-12.5,14
22,2023-01-03,26200,26000,26000,3.2,8
22,2023-01-04,26200,26000,26000,0.0,0
22,2023-01-05,26200,26000,26000,0.0,0
22,2023-01-06,26200,26000,26000,0.0,0
22,2023-01-07,26200,26000,26000,0.0,0
22,2023-01-08,26400,26400,26400,1.5,1
22,2023-01-09,26400,26400,26400,0.0,0
22,2023-01-10,26400,26400,26400,0.0,0
22,2023-01-11,26400,26400,26400,0.0,0
22,2023-01-12,26400,26400,26400,0.0,0
22,2023-01-13,26400,26400,26400,0.0,0
22,2023-01-14,26400,26400,26400,0.0,0
22,2023-01-15,26400,26400,26400,0.0,0
22,2023-01-16,26400,26400,26400,0.0,0
22,2023-01-17,27900,27900,27900,5.7,1
22,2023-01-18,27900,27900,27900,0.0,0
22,2023-01-19,27900,27900,27900,0.0,0
22,2023-01-20,27800,27800,27800,-0.4,1
22,2023-01-21,26400,26300,26300,-5.4,4
22,2023-01-22,26400,26300,26300,0.0,0
22,2023-01-23,26400,26300,26300,0.0,0
22,2023-01-24,26300,26300,26300,0.0,1
22,2023-01-25,26300,26300,26300,0.0,0
22,2023-01-26,26300,26300,26300,0.0,0
22,2023-01-27,26300,26300,26300,0.0,0
22,2023-01-28,26300,26300,26300,0.0,0
22,2023-01-29,26300,26300,26300,0.0,0
22,2023-01-30,26400,26100,26100,-0.8,11
22,2023-01-31,26400,26100,26100,0.0,0
22,2023-02-01,29900,27400,29900,14.6,9
22,2023-02-02,29900,27400,29900,0.0,0
22,2023-02-03,29900,27400,29900,0.0,0
22,2023-02-04,29900,27400,29900,0.0,0
22,2023-02-05,29300,26300,26300,-12.0,14
22,2023-02-06,29300,26300,26300,0.0,0
22,2023-02-07,29300,26300,26300,0.0,0
22,2023-02-08,27200,27200,27200,3.4,1
22,2023-02-09,27200,27200,27200,0.0,0
22,2023-02-10,27200,27200,27200,0.0,0
22,2023-02-11,27200,27200,27200,0.0,0
22,2023-02-12,28800,27100,28600,5.1,21
22,2023-02-13,28800,27100,28600,0.0,0
22,2023-02-14,28800,27100,28600,0.0,0
22,2023-02-15,28400,28200,28200,-1.4,6
22,2023-02-16,28900,28200,28900,2.5,15
22,2023-02-17,28900,28200,28900,0.0,0
22,2023-02-18,28900,28200,28900,0.0,0
22,2023-02-19,27300,27300,27300,-5.5,1
22,2023-02-20,27300,27300,27300,0.0,0
22,2023-02-21,27300,27300,27300,0.0,0
22,2023-02-22,27300,27300,27300,0.0,0
22,2023-02-23,27300,27300,27300,0.0,0
22,2023-02-24,27300,27300,27300,0.0,0
22,2023-02-25,27300,27300,27300,0.0,0
22,2023-02-26,27500,27500,27500,0.7,3
22,2023-02-27,27500,27500,27500,0.0,0
22,2023-02-28,27500,27500,27500,0.0,0
22,2023-03-01,27500,27500,27500,0.0,0
22,2023-03-02,29000,28700,29000,5.5,25
22,2023-03-03,28900,27900,28900,-0.3,3
22,2023-03-04,28900,27900,28900,0.0,0
22,2023-03-05,28900,27900,28900,0.0,0
22,2023-03-06,29800,28900,29800,3.1,32
22,2023-03-07,31000,28100,31000,4.0,33
22,2023-03-08,33400,33400,33400,7.7,1
22,2023-03-09,30200,30200,30200,-9.6,3
22,2023-03-10,30200,30200,30200,0.0,0
22,2023-03-11,30200,30200,30200,0.0,0
22,2023-03-12,30600,30200,30200,0.0,21
22,2023-03-13,30600,30200,30200,0.0,0
22,2023-03-14,30600,30200,30200,0.0,0
22,2023-03-15,30600,30200,30200,0.0,0
22,2023-03-16,30600,30200,30200,0.0,0
22,2023-03-17,30600,30200,30200,0.0,0
22,2023-03-18,30600,30200,30200,0.0,0
22,2023-03-19,30200,29700,30200,0.0,3
22,2023-03-20,31500,31000,31500,4.3,3
22,2023-03-21,31500,31000,31500,0.0,0
22,2023-03-22,31500,31000,31500,0.0,0
22,2023-03-23,31500,31000,31500,0.0,0
22,2023-03-24,31500,31000,31500,0.0,0
22,2023-03-25,30300,29600,29600,-6.0,16
22,2023-03-26,30300,29600,29600,0.0,0
22,2023-03-27,30300,29600,29600,0.0,0
22,2023-03-28,30800,30500,30700,3.7,15
22,2023-03-29,30800,30500,30700,0.0,0
22,2023-03-30,30600,30600,30600,-0.3,5
22,2023-03-31,30600,30600,30600,0.0,0
22,2023-04-01,28700,27000,27000,-11.8,60
22,2023-04-02,30400,29900,30400,12.6,12
22,2023-04-03,30400,29000,29000,-4.6,2
22,2023-04-04,29900,29500,29900,3.1,2
22,2023-04-05,29900,29900,29900,0.0,1
22,2023-04-06,28400,28400,28400,-5.0,1
22,2023-04-07,28400,28400,28400,0.0,0
22,2023-04-08,31800,29800,31800,12.0,7
22,2023-04-09,32500,31700,32500,2.2,6
22,2023-04-10,32200,28600,32200,-0.9,3
22,2023-04-11,32200,28600,32200,0.0,0
22,2023-04-12,32200,28600,32200,0.0,0
22,2023-04-13,32200,28600,32200,0.0,0
22,2023-04-14,31800,31800,31800,-1.2,1
22,2023-04-15,32000,27700,32000,0.6,6
22,2023-04-16,32000,27700,32000,0.0,0
22,2023-04-17,32000,27700,32000,0.0,0
22,2023-04-18,32000,27700,32000,0.0,0
22,2023-04-19,32000,27700,32000,0.0,0
22,2023-04-20,32000,27700,32000,0.0,0
22,2023-04-21,32000,27700,32000,0.0,0
22,2023-04-22,32000,27700,32000,0.0,0
22,2023-04-23,31800,28600,28600,-10.6,6
22,2023-04-24,31800,28600,28600,0.0,0
22,2023-04-25,31800,28600,28600,0.0,0
22,2023-04-26,31800,28600,28600,0.0,0
22,2023-04-27,31800,28600,28600,0.0,0
22,2023-04-28,31800,28600,28600,0.0,0
22,2023-04-29,31800,28600,28600,0.0,0
22,2023-04-30,30700,27600,30700,7.3,2
22,2023-05-01,30700,27600,30700,0.0,0
22,2023-05-02,31500,30700,31500,2.6,10
22,2023-05-03,32500,31700,32500,3.2,14
22,2023-05-04,32500,31700,32500,0.0,0
22,2023-05-05,33500,31500,31500,-3.1,9
22,2023-05-06,31500,31500,31500,0.0,3
22,2023-05-07,31500,31500,31500,0.0,0
22,2023-05-08,34200,34000,34200,8.6,3
22,2023-05-09,34200,34000,34200,0.0,0
22,2023-05-10,34500,31500,31500,-7.9,2
22,2023-05-11,31800,31800,31800,1.0,1
22,2023-05-12,32000,31100,31100,-2.2,6
22,2023-05-13,32000,31100,31100,0.0,0
22,2023-05-14,32000,31100,31100,0.0,0
22,2023-05-15,32000,31100,31100,0.0,0
22,2023-05-16,32000,31100,31100,0.0,0
22,2023-05-17,31200,31200,31200,0.3,1
22,2023-05-18,31200,31200,31200,0.0,0
22,2023-05-19,31000,31000,31000,-0.6,5
22,2023-05-20,31000,31000,31000,0.0,0
22,2023-05-21,31000,28100,28100,-9.4,4
22,2023-05-22,31000,28100,28100,0.0,0
22,2023-05-23,31000,28100,28100,0.0,0
22,2023-05-24,31000,28100,28100,0.0,0
22,2023-05-25,33700,31700,33700,19.9,3
22,2023-05-26,33700,31700,33700,0.0,0
22,2023-05-27,33700,31700,33700,0.0,0
22,2023-05-28,33700,31700,33700,0.0,0
22,2023-05-29,33700,31700,33700,0.0,0
22,2023-05-30,33700,31700,33700,0.0,0
22,2023-05-31,30300,30300,30300,-10.1,2
22,2023-06-01,30300,30300,30300,0.0,0
22,2023-06-02,30300,30300,30300,0.0,0
22,2023-06-03,30300,30300,30300,0.0,0
22,2023-06-04,30300,30300,30300,0.0,0
22,2023-06-05,30500,30500,30500,0.7,1
22,2023-06-06,30500,30500,30500,0.0,0
22,2023-06-07,30500,30500,30500,0.0,0
22,2023-06-08,30600,30600,30600,0.3,1
22,2023-06-09,30600,30600,30600,0.0,0
22,2023-06-10,30600,30600,30600,0.0,0
22,2023-06-11,30600,30600,30600,0.0,0
22,2023-06-12,30600,30600,30600,0.0,0
22,2023-06-13,30600,30600,30600,0.0,0
22,2023-06-14,31600,31500,31500,2.9,3
22,2023-06-15,33500,31100,33500,6.3,7
22,2023-06-16,33500,31100,33500,0.0,0
22,2023-06-17,33500,31100,33500,0.0,0
22,2023-06-18,33500,31100,33500,0.0,0
22,2023-06-19,30100,30000,30000,-10.4,5
22,2023-06-20,30100,30000,30000,0.0,0
22,2023-06-21,33000,30000,33000,10.0,3
22,2023-06-22,33000,30000,33000,0.0,0
22,2023-06-23,33000,30000,33000,0.0,0
22,2023-06-24,33000,30000,33000,0.0,0
22,2023-06-25,33000,30000,33000,0.0,0
22,2023-06-26,33000,33000,33000,0.0,1
22,2023-06-27,33000,33000,33000,0.0,0
22,2023-06-28,33000,33000,33000,0.0,0
22,2023-06-29,33000,33000,33000,0.0,0
22,2023-06-30,33000,33000,33000,0.0,0
22,2023-07-01,33000,33000,33000,0.0,0
22,2023-07-02,33000,33000,33000,0.0,1
22,2023-07-03,33200,32900,33200,0.6,5
22,2023-07-04,31000,30600,30600,-7.8,8
22,2023-07-05,31000,30600,30600,0.0,0
22,2023-07-06,30400,30100,30100,-1.6,4
22,2023-07-07,30400,30100,30100,0.0,0
22,2023-07-08,30400,30100,30100,0.0,0
22,2023-07-09,31000,31000,31000,3.0,1
22,2023-07-10,31000,31000,31000,0.0,0
22,2023-07-11,31000,31000,31000,0.0,0
22,2023-07-12,31600,30400,31600,1.9,2
22,2023-07-13,31600,30400,31600,0.0,0
22,2023-07-14,31600,30400,31600,0.0,0
22,2023-07-15,31600,30400,31600,0.0,0
22,2023-07-16,33100,32100,33100,4.7,2
22,2023-07-17,32800,32700,32800,-0.9,5
22,2023-07-18,32800,30600,32800,0.0,2
22,2023-07-19,32800,30600,32800,0.0,0
22,2023-07-20,31000,30600,31000,-5.5,4
22,2023-07-21,31000,30600,31000,0.0,0
22,2023-07-22,31000,30600,31000,0.0,0
22,2023-07-23,31000,30600,31000,0.0,0
22,2023-07-24,31000,30600,31000,0.0,0
22,2023-07-25,30600,30600,30600,-1.3,1
22,2023-07-26,33000,32800,33000,7.8,4
22,2023-07-27,33000,33000,33000,0.0,1
22,2023-07-28,33000,33000,33000,0.0,0
22,2023-07-29,33000,33000,33000,0.0,0
22,2023-07-30,33000,33000,33000,0.0,0
22,2023-07-31,33000,33000,33000,0.0,0
22,2023-08-01,33900,32000,33900,2.7,16
22,2023-08-02,33900,32000,33900,0.0,0
22,2023-08-03,33900,32000,33900,0.0,0
22,2023-08-04,33900,32000,33900,0.0,0
22,2023-08-05,33900,32000,33900,0.0,0
22,2023-08-06,33900,32000,33900,0.0,0
22,2023-08-07,33900,32000,33900,0.0,0
22,2023-08-08,34700,34700,34700,2.4,1
22,2023-08-09,34700,34700,34700,0.0,0
22,2023-08-10,34800,34800,34800,0.3,1
22,2023-08-11,32500,32500,32500,-6.6,1
22,2023-08-12,32000,32000,32000,-1.5,1
22,2023-08-13,32000,32000,32000,0.0,0
22,2023-08-14,32000,30900,30900,-3.4,5
22,2023-08-15,32000,30900,30900,0.0,0
22,2023-08-16,32000,30900,30900,0.0,0
22,2023-08-17,37000,31200,31200,1.0,31
22,2023-08-18,37000,31200,31200,0.0,0
22,2023-08-19,37000,31200,31200,0.0,0
22,2023-08-20,37000,31200,31200,0.0,0
22,2023-08-21,31200,31200,31200,0.0,1
22,2023-08-22,31200,31200,31200,0.0,0
22,2023-08-23,31200,31200,31200,0.0,0
22,2023-08-24,31200,31200,31200,0.0,0
22,2023-08-25,31200,31200,31200,0.0,0
22,2023-08-26,31200,31200,31200,0.0,0
22,2023-08-27,31200,31200,31200,0.0,0
22,2023-08-28,31200,31200,31200,0.0,0
22,2023-08-29,38000,37900,38000,21.8,5
22,2023-08-30,38500,38000,38500,1.3,6
22,2023-08-31,38500,38500,38500,0.0,2
22,2023-09-01,39900,38500,38600,0.3,18
22,2023-09-02,44600,38600,44600,15.5,22
22,2023-09-03,44600,38600,44600,0.0,0
22,2023-09-04,41200,41100,41200,-7.6,2
22,2023-09-05,41100,41000,41000,-0.5,6
22,2023-09-06,41000,41000,41000,0.0,1
22,2023-09-07,43500,43500,43500,6.1,1
22,2023-09-08,43500,43500,43500,0.0,0
22,2023-09-09,43500,43500,43500,0.0,0
22,2023-09-10,43500,43500,43500,0.0,0
22,2023-09-11,43400,43300,43300,-0.5,2
22,2023-09-12,41300,40400,40400,-6.7,38
23,2021-12-19,31000,31000,31000,0.0,0
23,2021-12-20,35000,31200,31800,2.6,633
23,2021-12-21,31800,31100,31400,-1.3,194
23,2021-12-22,31400,30700,31000,-1.3,142
23,2021-12-23,31400,30600,31400,1.3,183
23,2021-12-24,31600,31100,31500,0.3,82
23,2021-12-25,31900,31200,31600,0.3,106
23,2021-12-26,32600,31800,32400,2.5,105
23,2021-12-27,32400,31700,31900,-1.5,81
23,2021-12-28,32400,31900,32000,0.3,82
23,2021-12-29,32500,31700,32300,0.9,114
23,2021-12-30,32500,31800,32500,0.6,78
23,2021-12-31,32800,32300,32500,0.0,31
23,2022-01-01,32800,30900,32600,0.3,86
23,2022-01-02,32600,32100,32600,0.0,12
23,2022-01-03,32900,31700,32200,-1.2,99
23,2022-01-04,33900,32400,32400,0.6,325
23,2022-01-05,36300,32600,36100,11.4,178
23,2022-01-06,35900,34500,34500,-4.4,24
23,2022-01-07,35700,34600,35600,3.2,38
23,2022-01-08,35600,34700,34700,-2.5,31
23,2022-01-09,39800,34600,39700,14.4,99
23,2022-01-10,38000,35100,35100,-11.6,32
23,2022-01-11,35700,35100,35600,1.4,14
23,2022-01-12,35600,34300,34300,-3.7,43
23,2022-01-13,35700,34300,35500,3.5,61
23,2022-01-14,35600,34400,35500,0.0,31
23,2022-01-15,35600,35000,35000,-1.4,7
23,2022-01-16,35500,33500,35500,1.4,45
23,2022-01-17,36100,33500,36100,1.7,50
23,2022-01-18,35900,32700,34500,-4.4,12
23,2022-01-19,33500,32800,32900,-4.6,12
23,2022-01-20,34700,32900,34700,5.5,31
23,2022-01-21,35900,33600,33600,-3.2,53
23,2022-01-22,33500,32900,32900,-2.1,13
23,2022-01-23,34400,34400,34400,4.6,2
23,2022-01-24,34300,33000,33000,-4.1,5
23,2022-01-25,33000,32500,32500,-1.5,17
23,2022-01-26,34000,30000,33600,3.4,43
23,2022-01-27,33000,31000,31500,-6.3,15
23,2022-01-28,32900,31100,31200,-1.0,7
23,2022-01-29,33000,31100,32500,4.2,24
23,2022-01-30,33400,31600,31600,-2.8,18
23,2022-01-31,33400,31900,33400,5.7,13
23,2022-02-01,33000,33000,33000,-1.2,1
23,2022-02-02,33800,32200,33800,2.4,6
23,2022-02-03,33900,32200,33800,0.0,20
23,2022-02-04,34300,33900,34300,1.5,17
23,2022-02-05,34300,33900,33900,-1.2,8
23,2022-02-06,34500,34100,34100,0.6,35
23,2022-02-07,34400,33900,33900,-0.6,12
23,2022-02-08,34500,33900,34200,0.9,23
